gene_id,region,sequence_length,mfe,mfe_per_nucleotide
ENSCGRT00001032235,3'UTR,19,-5.384028696460667,-0.2833699313926667
ENSCGRT00001030223,3'UTR,1717,-580.1164023492701,-0.3378662797607863
ENSCGRT00001019646,3'UTR,1881,-552.2516651011609,-0.29359471828876177
ENSCGRT00001029614,3'UTR,1580,-498.8758322999949,-0.31574419765822465
ENSCGRT00001017129,3'UTR,2041,-508.68562191986797,-0.2492335237236002
ENSCGRT00001012505,3'UTR,81,-25.121020148093265,-0.31013605121102794
ENSCGRT00001009595,3'UTR,19,-6.160156445428384,-0.3242187602857044
ENSCGRT00001007805,3'UTR,2400,-721.4012676828038,-0.30058386153450156
ENSCGRT00001028293,3'UTR,16,-4.785597041377588,-0.29909981508609923
ENSCGRT00001028181,3'UTR,1158,-308.2266187559428,-0.2661715187875154
ENSCGRT00001026814,3'UTR,2080,-665.276955634765,-0.3198446902090217
ENSCGRT00001031305,3'UTR,19,-5.349886911788666,-0.2815729953572982
ENSCGRT00001029661,3'UTR,2358,-769.3913051928849,-0.3262897816763719
ENSCGRT00001013171,3'UTR,1466,-514.0463825829747,-0.35064555428579447
ENSCGRT00001018317,3'UTR,4350,-1523.6123921848466,-0.35025572234134406
ENSCGRT00001020050,3'UTR,19,-5.294690641521873,-0.27866792850115124
ENSCGRT00001022798,3'UTR,909,-262.91030023080214,-0.28923025327921026
ENSCGRT00001032403,3'UTR,19,-5.636110064375409,-0.29663737180923205
ENSCGRT00001029409,3'UTR,3929,-983.7394015599407,-0.2503790790429984
ENSCGRT00001017333,3'UTR,19,-6.438139112261042,-0.3388494269611075
ENSCGRT00001022773,3'UTR,3766,-1222.428968660648,-0.32459611488599255
ENSCGRT00001031080,3'UTR,4031,-1275.12080278897,-0.3163286536315976
ENSCGRT00001014811,3'UTR,19,-6.531214900403527,-0.3437481526528172
ENSCGRT00001009046,3'UTR,60,-21.514962688137974,-0.35858271146896625
ENSCGRT00001010383,3'UTR,19,-5.689647166901327,-0.2994551140474383
ENSCGRT00001024937,3'UTR,424,-117.39089756349512,-0.27686532444220546
ENSCGRT00001022686,3'UTR,19,-5.90736963679543,-0.31091419141028576
ENSCGRT00001031499,3'UTR,19,-5.897022677568074,-0.310369614608846
ENSCGRT00001017956,3'UTR,19,-5.349136676007467,-0.28153350926355086
ENSCGRT00001021587,3'UTR,137,-47.61820179640487,-0.3475781153022253
ENSCGRT00001031768,3'UTR,345,-100.75913419311246,-0.2920554614293115
ENSCGRT00001029620,3'UTR,1109,-357.15314549976114,-0.3220497254280984
ENSCGRT00001028445,3'UTR,2536,-618.3911047533965,-0.24384507285228568
ENSCGRT00001030994,3'UTR,3220,-1155.8827964479474,-0.35896981256147437
ENSCGRT00001026786,3'UTR,19,-6.044342531957753,-0.31812329115567123
ENSCGRT00001024103,3'UTR,19,-5.149953131989993,-0.27105016484157857
ENSCGRT00001018262,3'UTR,19,-5.785235642828932,-0.30448608646468067
ENSCGRT00001012150,3'UTR,4066,-1420.5929445091997,-0.3493834098645351
ENSCGRT00001003967,3'UTR,436,-124.3069429272299,-0.28510766726428877
ENSCGRT00001031664,3'UTR,198,-70.52362995441526,-0.3561799492647235
ENSCGRT00001021163,3'UTR,19,-5.834941015851433,-0.3071021587290228
ENSCGRT00001025757,3'UTR,2690,-960.390456668998,-0.3570224745981405
ENSCGRT00001026821,3'UTR,19,-5.8499997048307835,-0.30789472130688333
ENSCGRT00001020738,3'UTR,19,-5.186161074711179,-0.27295584603743045
ENSCGRT00001018084,3'UTR,19,-5.564366222113175,-0.2928613801112197
ENSCGRT00001026282,3'UTR,3919,-1005.6928830644982,-0.2566197711315382
ENSCGRT00001011787,3'UTR,12,-3.690925445107834,-0.30757712042565283
ENSCGRT00001032302,3'UTR,1717,-604.8734539173012,-0.35228506343465416
ENSCGRT00001011107,3'UTR,3045,-836.7539866680027,-0.27479605473497626
ENSCGRT00001006785,3'UTR,435,-128.33443089797686,-0.2950216802252342
ENSCGRT00001006299,3'UTR,142,-46.323540539236866,-0.3262221164734991
ENSCGRT00001014752,3'UTR,19,-4.920076804276764,-0.25895141075140865
ENSCGRT00001012688,3'UTR,906,-323.438170409966,-0.3569957730794327
ENSCGRT00001029473,3'UTR,476,-120.23420716414837,-0.252592872193589
ENSCGRT00001020618,3'UTR,291,-81.18462692827914,-0.27898497226212765
ENSCGRT00001030601,3'UTR,3017,-949.0409606048979,-0.314564454956877
ENSCGRT00001028418,3'UTR,19,-6.764785026747616,-0.35604131719724297
ENSCGRT00001030106,3'UTR,19,-4.954282112132576,-0.26075169011224086
ENSCGRT00001016492,3'UTR,3357,-898.8928935785964,-0.26776672433083004
ENSCGRT00001020553,3'UTR,548,-195.9259995347116,-0.35752919623122553
ENSCGRT00001008677,3'UTR,19,-5.1358773944502785,-0.27030933655001466
ENSCGRT00001026072,3'UTR,19,-5.8671342767641494,-0.30879654088232367
ENSCGRT00001004556,3'UTR,19,-6.774461627426712,-0.35655061196982696
ENSCGRT00001014968,3'UTR,19,-5.318319869411472,-0.279911572074288
ENSCGRT00001003847,3'UTR,71,-25.54748593544815,-0.35982374556969227
ENSCGRT00001018029,3'UTR,146,-41.23492782115756,-0.2824310124736819
ENSCGRT00001012398,3'UTR,3531,-1193.8643016011151,-0.3381094028890159
ENSCGRT00001019668,3'UTR,19,-6.475206517201582,-0.3408003430106096
ENSCGRT00001009365,3'UTR,532,-166.25773407214683,-0.3125145377295993
ENSCGRT00001003254,3'UTR,19,-6.191236747146249,-0.32585456563927623
ENSCGRT00001029854,3'UTR,1712,-446.2698753086519,-0.26067165613823123
ENSCGRT00001001135,3'UTR,19,-5.782660265492273,-0.304350540289067
ENSCGRT00001026868,3'UTR,2560,-912.4805934882964,-0.3564377318313658
ENSCGRT00001021818,3'UTR,4212,-1405.8122243663363,-0.3337635860318937
ENSCGRT00001027970,3'UTR,535,-150.01408566214053,-0.28040016011615054
ENSCGRT00001019789,3'UTR,774,-227.66703057774276,-0.29414345035884076
ENSCGRT00001031153,3'UTR,340,-104.98124992837924,-0.3087683821422919
ENSCGRT00001010715,3'UTR,777,-227.31419577182106,-0.2925536625119962
ENSCGRT00001027036,3'UTR,19,-4.634792824108074,-0.24393646442674075
ENSCGRT00001031146,3'UTR,1087,-383.45962186759806,-0.3527687413685355
ENSCGRT00001013479,3'UTR,2644,-826.0903724484114,-0.3124396264933477
ENSCGRT00001030502,3'UTR,19,-4.7342880730609425,-0.2491730564768917
ENSCGRT00001005462,3'UTR,1899,-537.9898908484043,-0.283301680278254
ENSCGRT00001031261,3'UTR,80,-26.39871750163148,-0.3299839687703935
ENSCGRT00001011370,3'UTR,1791,-505.4028671276021,-0.2821903222376338
ENSCGRT00001020758,3'UTR,19,-5.281256408042347,-0.27796086358117617
ENSCGRT00001025606,3'UTR,19,-4.893499296295713,-0.2575525945418796
ENSCGRT00001029556,3'UTR,1395,-420.17281261432873,-0.3011991488274758
ENSCGRT00001019495,3'UTR,19,-6.731933637092263,-0.3543122966890665
ENSCGRT00001017915,3'UTR,1370,-387.84026534382633,-0.28309508419257395
ENSCGRT00001024367,3'UTR,2232,-551.0244068543886,-0.24687473425375836
ENSCGRT00001009578,3'UTR,2061,-698.0793687978245,-0.3387090581260672
ENSCGRT00001000901,3'UTR,340,-117.82003688398999,-0.3465295202470294
ENSCGRT00001020915,3'UTR,3301,-891.5884653158842,-0.27009647540620546
ENSCGRT00001025476,3'UTR,223,-74.73133798571871,-0.33511810755927673
ENSCGRT00001023096,3'UTR,3216,-1090.3643426600458,-0.3390436388868302
ENSCGRT00001021036,3'UTR,19,-6.657486390792489,-0.3503940205680257
ENSCGRT00001021708,3'UTR,1136,-347.5514370158714,-0.30594316638721075
ENSCGRT00001007002,3'UTR,19,-5.677769104472014,-0.2988299528669481
ENSCGRT00001018584,3'UTR,19,-5.477692252638056,-0.28829959224410817
ENSCGRT00001026829,3'UTR,493,-121.07069561055157,-0.24557950428103767
ENSCGRT00001032321,3'UTR,19,-4.589959767677852,-0.2415768298777817
ENSCGRT00001011941,3'UTR,19,-6.609782580274915,-0.34788329369867976
ENSCGRT00001022291,3'UTR,19,-4.702863116447847,-0.24751911139199193
ENSCGRT00001030443,3'UTR,2606,-922.2063049890077,-0.35387809093975736
ENSCGRT00001009449,3'UTR,467,-144.66335908805667,-0.30977164686950037
ENSCGRT00001007172,3'UTR,1956,-657.5155033917297,-0.3361531203434201
ENSCGRT00001008750,3'UTR,1075,-357.8496895461983,-0.3328834321359984
ENSCGRT00001022157,3'UTR,1767,-625.1647317786188,-0.35380007457759977
ENSCGRT00001000738,3'UTR,19,-6.51275403660264,-0.3427765282422442
ENSCGRT00001010490,3'UTR,19,-5.553498392649411,-0.2922893890868111
ENSCGRT00001015532,3'UTR,32,-11.373969102484011,-0.35543653445262535
ENSCGRT00001030504,3'UTR,112,-27.905195380967317,-0.24915353018720818
ENSCGRT00001015286,3'UTR,57,-20.08771093184398,-0.3524159812604207
ENSCGRT00001009505,3'UTR,19,-4.952256922198089,-0.26064510116832046
ENSCGRT00001013731,3'UTR,3194,-840.4130524158535,-0.2631224334426592
ENSCGRT00001020148,3'UTR,19,-5.3373520091943725,-0.2809132636418091
ENSCGRT00001013107,3'UTR,19,-4.9913439965713895,-0.2627023156090205
ENSCGRT00001028637,3'UTR,19,-6.594242775184659,-0.3470654092202452
ENSCGRT00001005450,3'UTR,2616,-746.3650662258834,-0.2853077470282429
ENSCGRT00001013702,3'UTR,1039,-325.5399622260737,-0.31332046412519127
ENSCGRT00001008297,3'UTR,1834,-615.4244025430689,-0.3355640144727748
ENSCGRT00001022104,3'UTR,2448,-721.1932175925702,-0.29460507254598456
ENSCGRT00001028218,3'UTR,19,-6.4686507465869845,-0.34045530245194655
ENSCGRT00001013882,3'UTR,19,-6.823187150415314,-0.35911511317975336
ENSCGRT00001030075,3'UTR,3813,-1239.159628612062,-0.3249828556548812
ENSCGRT00001030292,3'UTR,2897,-760.5925323085039,-0.26254488515999447
ENSCGRT00001026532,3'UTR,858,-275.69410676391965,-0.3213218027551511
ENSCGRT00001000594,3'UTR,19,-5.2381609036048395,-0.27569267913709683
ENSCGRT00001001143,3'UTR,1227,-384.67363587229795,-0.3135074456986943
ENSCGRT00001022944,3'UTR,1017,-265.3226316111024,-0.26088754337374864
ENSCGRT00001013926,3'UTR,19,-6.236150662828401,-0.32821845593833693
ENSCGRT00001019836,3'UTR,3992,-1395.4098389129697,-0.34955156285395034
ENSCGRT00001024188,3'UTR,2036,-588.3463512604005,-0.2889716852948922
ENSCGRT00001023442,3'UTR,731,-258.2721002426849,-0.35331340662474
ENSCGRT00001013844,3'UTR,19,-5.69050053638744,-0.2995000282309179
ENSCGRT00001020569,3'UTR,3022,-988.3849024320059,-0.3270631708908027
ENSCGRT00001018962,3'UTR,2571,-626.6418846621059,-0.24373468870560322
ENSCGRT00001028492,3'UTR,63,-18.43678649157346,-0.29264740462815014
ENSCGRT00001012174,3'UTR,19,-4.811348570715227,-0.2532288721429067
ENSCGRT00001023510,3'UTR,361,-122.8221526703157,-0.3402275697238662
ENSCGRT00001007882,3'UTR,19,-5.671324664287104,-0.2984907718045844
ENSCGRT00001008162,3'UTR,19,-5.21780412905967,-0.27462126995050895
ENSCGRT00001002998,3'UTR,920,-266.25131145639995,-0.28940359940913035
ENSCGRT00001015507,3'UTR,19,-4.576516489801952,-0.24086928893694481
ENSCGRT00001025050,3'UTR,19,-5.550412714287546,-0.29212698496250245
ENSCGRT00001017610,3'UTR,19,-5.300326221545749,-0.27896453797609205
ENSCGRT00001009078,3'UTR,19,-5.152756522306952,-0.2711977117003659
ENSCGRT00001016838,3'UTR,19,-5.515196999345814,-0.2902735262813586
ENSCGRT00001030666,3'UTR,19,-6.249468848620659,-0.3289194130852979
ENSCGRT00001016520,3'UTR,4486,-1545.0304473186743,-0.34441160216644545
ENSCGRT00001024848,3'UTR,19,-6.680506707259276,-0.35160561617154085
ENSCGRT00001015413,3'UTR,455,-121.30263870495594,-0.2665992059449581
ENSCGRT00001004560,3'UTR,19,-5.837043683620121,-0.30721282545369055
ENSCGRT00001016513,3'UTR,999,-249.0892715040136,-0.24933861011412772
ENSCGRT00001016158,3'UTR,3577,-1151.9805804498137,-0.32205216115454677
ENSCGRT00001024545,3'UTR,19,-6.494610518848376,-0.34182160625517766
ENSCGRT00001002213,3'UTR,19,-5.990426305002481,-0.3152855950001306
ENSCGRT00001029232,3'UTR,1059,-355.83622810757004,-0.33601154684378665
ENSCGRT00001031268,3'UTR,33,-10.176344821037274,-0.308374085485978
ENSCGRT00001001020,3'UTR,995,-339.9124586994574,-0.3416205615069923
ENSCGRT00001025434,3'UTR,2489,-808.7013441806505,-0.32491014229837306
ENSCGRT00001023258,3'UTR,19,-5.9972505186976885,-0.3156447641419836
ENSCGRT00001005540,3'UTR,3451,-1217.0452614934813,-0.3526645208616289
ENSCGRT00001014716,3'UTR,634,-180.25132716765557,-0.28430808701522964
ENSCGRT00001016598,3'UTR,2377,-691.5550933158655,-0.2909360931072215
ENSCGRT00001008098,3'UTR,381,-125.2701685854223,-0.3287930934000585
ENSCGRT00001016041,3'UTR,19,-6.238079341498158,-0.3283199653420083
ENSCGRT00001008027,3'UTR,19,-5.131511466756759,-0.2700795508819347
ENSCGRT00001016548,3'UTR,19,-4.979047164546713,-0.2620551139235112
ENSCGRT00001016238,3'UTR,732,-232.06827747583134,-0.3170331659505893
ENSCGRT00001005423,3'UTR,1403,-490.9778628238571,-0.34994858362356174
ENSCGRT00001006691,3'UTR,621,-196.73381983463358,-0.3168016422457868
ENSCGRT00001020955,3'UTR,19,-6.10226323062293,-0.3211717489801542
ENSCGRT00001018203,3'UTR,501,-150.14160730927819,-0.29968384692470695
ENSCGRT00001018605,3'UTR,101,-29.78994353640405,-0.2949499360040005
ENSCGRT00001015314,3'UTR,19,-5.976770688933554,-0.31456687836492386
ENSCGRT00001015494,3'UTR,3582,-1125.5750681611048,-0.3142308956340326
ENSCGRT00001031684,3'UTR,1676,-482.4963278394886,-0.28788563713573306
ENSCGRT00001029928,3'UTR,702,-177.483787144238,-0.25282590761287466
ENSCGRT00001019514,3'UTR,2756,-891.9936614769292,-0.32365517470135313
ENSCGRT00001008172,3'UTR,280,-93.93559381427812,-0.33548426362242184
ENSCGRT00001016798,3'UTR,19,-5.161165791197023,-0.2716403047998433
ENSCGRT00001026233,3'UTR,19,-5.871866786015243,-0.3090456203165917
ENSCGRT00001030237,3'UTR,576,-142.20593748468804,-0.24688530813313894
ENSCGRT00001015315,3'UTR,787,-268.1798836904826,-0.3407622410298381
ENSCGRT00001024034,3'UTR,422,-125.1421092207198,-0.29654528251355405
ENSCGRT00001002452,3'UTR,623,-202.31627448644542,-0.32474522389477595
ENSCGRT00001018934,3'UTR,2663,-739.4287732065894,-0.27766758287892956
ENSCGRT00001015052,3'UTR,1333,-339.97140650752334,-0.2550423154595074
ENSCGRT00001028668,3'UTR,1411,-456.63557558114854,-0.32362549651392525
ENSCGRT00001022216,3'UTR,3135,-1082.5633860275461,-0.34531527464993494
ENSCGRT00001025526,3'UTR,3471,-1193.150053629547,-0.34374821481692514
ENSCGRT00001027932,3'UTR,379,-102.31017266693513,-0.269947685137032
ENSCGRT00001028160,3'UTR,19,-4.923750551749141,-0.25914476588153373
ENSCGRT00001024172,3'UTR,1048,-307.2535451409444,-0.2931808636841073
ENSCGRT00001020239,3'UTR,19,-6.66915291287055,-0.3510080480458184
ENSCGRT00001000606,3'UTR,2800,-904.172028190077,-0.3229185814964561
ENSCGRT00001002582,3'UTR,4663,-1385.2574311454857,-0.29707429361901905
ENSCGRT00001025689,3'UTR,1819,-631.980069591501,-0.3474326935632221
ENSCGRT00001026057,3'UTR,18,-5.017470516644091,-0.27874836203578285
ENSCGRT00001015125,3'UTR,1126,-376.0625173283515,-0.3339809212507562
ENSCGRT00001030234,3'UTR,19,-5.093494512850192,-0.2680786585710628
ENSCGRT00001026469,3'UTR,19,-5.042774878605462,-0.2654092041371296
ENSCGRT00001017093,3'UTR,68,-19.691245734104456,-0.28957714314859495
ENSCGRT00001023760,3'UTR,597,-179.65631925950794,-0.3009318580561272
ENSCGRT00001013320,3'UTR,1101,-390.8526080233542,-0.35499782745082126
ENSCGRT00001016650,3'UTR,572,-186.5492827762797,-0.32613510974874077
ENSCGRT00001022888,3'UTR,19,-5.163410985641411,-0.2717584729284953
ENSCGRT00001019857,3'UTR,1579,-467.5347704425176,-0.29609548476410236
ENSCGRT00001028390,3'UTR,2770,-716.4939789574205,-0.2586620862662168
ENSCGRT00001006035,3'UTR,1560,-406.51607559084636,-0.2605872279428502
ENSCGRT00001018053,3'UTR,19,-6.442188366489962,-0.3390625456047348
ENSCGRT00001019882,3'UTR,1329,-418.9158842637294,-0.3152113500855752
ENSCGRT00001026399,3'UTR,547,-175.1663598478297,-0.32023100520627
ENSCGRT00001000830,3'UTR,1402,-336.65269055414103,-0.24012317443234024
ENSCGRT00001019772,3'UTR,19,-6.7777538872298475,-0.3567238888015709
ENSCGRT00001020552,3'UTR,19,-6.36109276426635,-0.3347943560140184
ENSCGRT00001029366,3'UTR,228,-56.17240509270223,-0.24637019777500976
ENSCGRT00001025056,3'UTR,595,-213.80172978632174,-0.35933063829633904
ENSCGRT00001012707,3'UTR,2831,-862.0696812041514,-0.3045106609693223
ENSCGRT00001025954,3'UTR,3190,-794.5376141302675,-0.24907135239193337
ENSCGRT00001006504,3'UTR,19,-6.73243273652969,-0.35433856508051
ENSCGRT00001023146,3'UTR,3557,-1122.0097378244284,-0.315437092444315
ENSCGRT00001009527,3'UTR,19,-5.597241827726648,-0.29459167514350776
ENSCGRT00001012373,3'UTR,1003,-340.48167123236027,-0.3394632813881957
ENSCGRT00001000203,3'UTR,1788,-631.259768346824,-0.35305356171522595
ENSCGRT00001003895,3'UTR,273,-80.1851538466699,-0.29371851225886414
ENSCGRT00001009656,3'UTR,1085,-320.10857152989416,-0.2950309415022066
ENSCGRT00001015930,3'UTR,28,-8.757691950634674,-0.3127747125226669
ENSCGRT00001019980,3'UTR,3385,-1217.0830902013834,-0.3595518730284737
ENSCGRT00001002181,3'UTR,2229,-701.3242475630572,-0.31463627077750433
ENSCGRT00001032188,3'UTR,1596,-563.2418774102881,-0.35290844449266173
ENSCGRT00001011474,3'UTR,3810,-1035.879425963197,-0.27188436376986796
ENSCGRT00001007733,3'UTR,19,-4.7551337239115865,-0.25027019599534667
ENSCGRT00001004885,3'UTR,19,-4.957364246287236,-0.2609139076993282
ENSCGRT00001019312,3'UTR,905,-300.7931379086475,-0.3323681081863508
ENSCGRT00001018500,3'UTR,3308,-999.6469126160155,-0.3021907232817459
ENSCGRT00001024900,3'UTR,749,-205.67655520275642,-0.2746015423267776
ENSCGRT00001028275,3'UTR,354,-120.777966744346,-0.3411806970179266
ENSCGRT00001006499,3'UTR,363,-105.40547527509423,-0.2903732101242265
ENSCGRT00001027941,3'UTR,19,-5.424928036030898,-0.2855225282121525
ENSCGRT00001023271,3'UTR,19,-4.612711575482969,-0.24277429344647206
ENSCGRT00001028309,3'UTR,230,-80.67824763707908,-0.3507749897264308
ENSCGRT00001031568,3'UTR,1064,-361.0179373920532,-0.3393025727368921
ENSCGRT00001001499,3'UTR,753,-191.17043237581922,-0.25387839624942793
ENSCGRT00001025659,3'UTR,19,-6.449014738508901,-0.33942182834257373
ENSCGRT00001008108,3'UTR,3779,-1264.4998439890655,-0.33461229002092235
ENSCGRT00001024250,3'UTR,3017,-772.7687456979465,-0.25613813248191797
ENSCGRT00001004349,3'UTR,19,-5.52682480963586,-0.29088551629662424
ENSCGRT00001015540,3'UTR,19,-5.293571157653765,-0.2786090082975666
ENSCGRT00001022837,3'UTR,19,-5.755229540528585,-0.30290681792255714
ENSCGRT00001015243,3'UTR,19,-5.3830680623323435,-0.2833193717017023
ENSCGRT00001028885,3'UTR,19,-6.106294455063758,-0.3213839186875662
ENSCGRT00001011767,3'UTR,712,-177.0834061926337,-0.24871264914695745
ENSCGRT00001026875,3'UTR,19,-5.883611297121624,-0.3096637524800855
ENSCGRT00001032244,3'UTR,19,-5.924176389672613,-0.31179875735119017
ENSCGRT00001021270,3'UTR,1449,-349.2459124149333,-0.2410254744064412
ENSCGRT00001003448,3'UTR,3480,-1087.5802584429211,-0.3125230627709544
ENSCGRT00001022434,3'UTR,3128,-968.9078691813764,-0.3097531551091357
ENSCGRT00001001694,3'UTR,1194,-394.908739970453,-0.3307443383337127
ENSCGRT00001000266,3'UTR,1589,-539.4611993753626,-0.33949729350243085
ENSCGRT00001025390,3'UTR,1716,-551.5751587310502,-0.3214307451812647
ENSCGRT00001021771,3'UTR,19,-5.424072400613877,-0.2854774947691514
ENSCGRT00001012744,3'UTR,19,-5.068030910878348,-0.26673846899359727
ENSCGRT00001031221,3'UTR,19,-5.597791983616086,-0.29462063071663613
ENSCGRT00001027957,3'UTR,2702,-742.0652910889463,-0.27463556294927693
ENSCGRT00001030549,3'UTR,19,-4.79892543760199,-0.25257502303168367
ENSCGRT00001000248,3'UTR,1479,-462.5924864252292,-0.3127738244930556
ENSCGRT00001018186,3'UTR,19,-6.146429589505288,-0.32349629418448883
ENSCGRT00001026296,3'UTR,19,-5.144148110616979,-0.27074463740089366
ENSCGRT00001016595,3'UTR,147,-50.79240206870462,-0.34552654468506544
ENSCGRT00001032129,3'UTR,140,-35.65755309658207,-0.2546968078327291
ENSCGRT00001028931,3'UTR,536,-140.795955555712,-0.26267902155916417
ENSCGRT00001026531,3'UTR,19,-6.535861858540226,-0.343992729396854
ENSCGRT00001021947,3'UTR,19,-6.305290806973797,-0.33185741089335774
ENSCGRT00001012649,3'UTR,1884,-629.1148250849636,-0.3339250663932928
ENSCGRT00001005707,3'UTR,19,-5.359547194041368,-0.28208143126533514
ENSCGRT00001017024,3'UTR,47,-16.50485917886377,-0.35116721657156963
ENSCGRT00001021261,3'UTR,500,-174.201899676245,-0.34840379935249
ENSCGRT00001024632,3'UTR,1233,-364.5272762180429,-0.29564255978754495
ENSCGRT00001018448,3'UTR,403,-139.89879200907558,-0.3471434044890213
ENSCGRT00001010876,3'UTR,19,-4.922695219427306,-0.25908922207512136
ENSCGRT00001020417,3'UTR,19,-5.601201978304833,-0.294800104121307
ENSCGRT00001016629,3'UTR,2282,-553.9173853673449,-0.24273329770698723
ENSCGRT00001008063,3'UTR,1447,-403.28095624779735,-0.2787014210420161
ENSCGRT00001029137,3'UTR,19,-5.100621844300404,-0.26845378127896863
ENSCGRT00001005085,3'UTR,19,-5.152516306352635,-0.2711850687554018
ENSCGRT00001010612,3'UTR,19,-4.607914991115201,-0.24252184163764215
ENSCGRT00001015261,3'UTR,19,-5.328056228816092,-0.28042401204295225
ENSCGRT00001018869,3'UTR,1644,-523.9829718477166,-0.31872443543048457
ENSCGRT00001032501,3'UTR,193,-62.57842905842611,-0.32424056506956533
ENSCGRT00001030455,3'UTR,19,-6.349616372407852,-0.33419033538988696
ENSCGRT00001009407,3'UTR,19,-6.180628545979624,-0.32529623926208545
ENSCGRT00001032516,3'UTR,2816,-876.1411055119078,-0.31112965394598996
ENSCGRT00001000746,3'UTR,870,-263.80541268546534,-0.3032246122821441
ENSCGRT00001016623,3'UTR,19,-5.5594565741625095,-0.2926029775875005
ENSCGRT00001024505,3'UTR,19,-5.846132276470778,-0.3076911724458304
ENSCGRT00001014066,3'UTR,417,-106.75602839375624,-0.2560096604166816
ENSCGRT00001001165,3'UTR,19,-5.417476294513669,-0.2851303312901931
ENSCGRT00001017306,3'UTR,1828,-476.4530208043738,-0.2606416962824802
ENSCGRT00001025838,3'UTR,19,-6.445164275844291,-0.33921917241285743
ENSCGRT00001019528,3'UTR,2900,-894.5703084911413,-0.30847252016935905
ENSCGRT00001019386,3'UTR,19,-4.971811363189802,-0.2616742822731475
ENSCGRT00001027761,3'UTR,1252,-424.5667131023148,-0.3391107932127115
ENSCGRT00001030595,3'UTR,1259,-320.0831784983574,-0.2542360432870194
ENSCGRT00001017311,3'UTR,19,-6.536037377768239,-0.34400196725095994
ENSCGRT00001024876,3'UTR,19,-6.189654069710855,-0.3257712668268871
ENSCGRT00001021632,3'UTR,1310,-407.3124930192765,-0.3109255671902874
ENSCGRT00001000440,3'UTR,94,-24.549777655594717,-0.2611678473999438
ENSCGRT00001023632,3'UTR,19,-5.971274961857462,-0.3142776295714454
ENSCGRT00001023949,3'UTR,25,-6.026470986004255,-0.2410588394401702
ENSCGRT00001017258,3'UTR,19,-5.525236122077856,-0.2908019011619924
ENSCGRT00001027837,3'UTR,19,-5.760029739735576,-0.30315945998608296
ENSCGRT00001021377,3'UTR,19,-4.599616816299643,-0.24208509559471805
ENSCGRT00001027598,3'UTR,1469,-412.94968176670153,-0.28110938173362937
ENSCGRT00001030313,3'UTR,828,-281.5965708251244,-0.34009247684193766
ENSCGRT00001016673,3'UTR,2853,-744.4958844702112,-0.2609519398773961
ENSCGRT00001001465,3'UTR,19,-5.380698994778329,-0.2831946839357015
ENSCGRT00001004344,3'UTR,3187,-1070.006981448037,-0.3357411300433126
ENSCGRT00001024145,3'UTR,598,-168.99264403372277,-0.282596394705222
ENSCGRT00001014227,3'UTR,938,-300.3348669948353,-0.32018642536762826
ENSCGRT00001013213,3'UTR,2262,-634.0581145027154,-0.28030862710111204
ENSCGRT00001024407,3'UTR,391,-115.99767267464392,-0.29666923957709446
ENSCGRT00001023569,3'UTR,795,-279.01090336365644,-0.3509571111492534
ENSCGRT00001012848,3'UTR,19,-5.438296708500143,-0.2862261425526391
ENSCGRT00001019238,3'UTR,1996,-546.8670329441409,-0.2739814794309323
ENSCGRT00001000677,3'UTR,19,-4.957163358429311,-0.26090333465417426
ENSCGRT00001013045,3'UTR,19,-5.238267408539296,-0.27569828465996293
ENSCGRT00001026421,3'UTR,3574,-1271.8840426280026,-0.3558713045965312
ENSCGRT00001002256,3'UTR,23,-7.651421126413516,-0.3326704837571094
ENSCGRT00001018506,3'UTR,19,-4.902050112963463,-0.2580026375243928
ENSCGRT00001014380,3'UTR,4512,-1341.4175642642028,-0.2972999920798322
ENSCGRT00001025245,3'UTR,19,-6.406059802210656,-0.33716104222161347
ENSCGRT00001027328,3'UTR,273,-73.74212268110485,-0.27011766549855254
ENSCGRT00001026031,3'UTR,299,-85.76453812003199,-0.28683792013388626
ENSCGRT00001020095,3'UTR,586,-161.36863500848065,-0.2753730972840967
ENSCGRT00001001989,3'UTR,1868,-592.8564281858904,-0.31737496155561584
ENSCGRT00001007591,3'UTR,19,-5.393067695314024,-0.28384566817442236
ENSCGRT00001023285,3'UTR,19,-5.703194085830979,-0.30016810978057784
ENSCGRT00001020055,3'UTR,1598,-542.9678112859378,-0.3397796065619135
ENSCGRT00001001410,3'UTR,1750,-520.8463792788403,-0.2976265024450516
ENSCGRT00001001697,3'UTR,94,-23.02988366947704,-0.2449987624412451
ENSCGRT00001008864,3'UTR,33,-8.865032515790386,-0.268637348963345
ENSCGRT00001022348,3'UTR,19,-5.548963120062505,-0.29205069052960553
ENSCGRT00001017381,3'UTR,1677,-473.72531906470414,-0.2824837919288635
ENSCGRT00001015760,3'UTR,19,-5.962768332509929,-0.3138299122373647
ENSCGRT00001026139,3'UTR,1843,-474.0205532473148,-0.25720051722588977
ENSCGRT00001030157,3'UTR,2082,-598.2094847029765,-0.2873244402992202
ENSCGRT00001030671,3'UTR,2495,-637.3650691834454,-0.2554569415564911
ENSCGRT00001005029,3'UTR,1893,-573.1843920398675,-0.30279154360267696
ENSCGRT00001014919,3'UTR,19,-6.073261191746235,-0.3196453258813808
ENSCGRT00001005275,3'UTR,19,-6.087541877842302,-0.3203969409390685
ENSCGRT00001018423,3'UTR,1959,-598.9902260127272,-0.3057632598329389
